ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Neutral	neutral positive	3.210	9	145	169	16	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg1.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Positive	mixed positive	4.032	1	11	14	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg1.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.291	1	6	7	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg2.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral negative	1.645	1	68	80	11	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg2.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Positive	positive	4.644	1	6	7	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg3.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.191	1	3	4	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg3.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	2.607	1	21	23	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg4.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	2.999	1	17	18	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg5.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.050	1	9	10	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg6.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u1	s	Slovenian	Positive	mixed positive	3.707	1	4	6	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Negative	negative	0.300	26	444	509	4	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg7.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	3.701	1	3	4	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg7.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	positive	4.872	1	2	3	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.196	1	14	15	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	3.575	1	13	16	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.712	1	14	16	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.557	1	19	21	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	1.144	1	16	19	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	1.210	1	13	15	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.7	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.107	1	21	25	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.8	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.912	1	11	13	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg8.9	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	0.769	1	6	7	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.517	1	20	22	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.816	1	4	5	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.462	1	30	32	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	3.521	1	29	33	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.300	1	29	33	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.153	1	31	34	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.7	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.016	1	12	14	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.8	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.017	1	21	23	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.9	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.319	1	13	15	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg9.10	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.247	1	13	15	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg10.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	1.415	1	43	50	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg10.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.475	1	18	20	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg10.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	positive	4.557	1	7	8	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg10.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.121	1	41	49	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg10.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Neutral	neutral positive	3.000	4	26	30	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg11.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg12.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u3	s	Slovenian	Neutral	neutral positive	2.882	1	11	12	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg13.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u3	s	Slovenian	Neutral	neutral positive	3.141	1	12	13	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg14.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u3	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Negative	mixed negative	1.110	24	434	499	23	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg15.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Positive	mixed positive	3.701	1	3	4	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg15.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Positive	mixed positive	3.929	1	5	7	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg16.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.624	1	24	29	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg17.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.618	1	39	43	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg17.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Negative	mixed negative	0.954	1	25	28	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg17.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.918	1	12	12	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.863	1	9	10	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	3.133	1	5	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Positive	mixed positive	3.625	1	16	18	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Negative	mixed negative	1.417	1	36	39	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.643	1	12	15	3	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral negative	1.958	1	22	25	3	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.7	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.878	1	7	8	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.8	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Negative	negative	0.194	1	38	43	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.9	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral negative	2.295	1	14	16	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.10	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Negative	negative	0.244	1	18	22	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.11	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Negative	mixed negative	0.948	1	21	23	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg18.12	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.886	1	16	17	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg19.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.988	1	24	31	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg19.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral negative	2.090	1	19	25	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg19.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	3.130	1	5	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg19.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral positive	2.858	1	14	16	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg20.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Neutral	neutral negative	2.284	1	41	46	3	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg20.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u4	s	Slovenian	Positive	mixed positive	3.930	1	9	10	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Neutral	neutral positive	3.000	3	18	24	3	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg21.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u5	s	Slovenian	Positive	mixed positive	4.038	1	4	6	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg22.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u5	s	Slovenian	Neutral	neutral positive	3.084	1	11	13	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg23.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u5	s	Slovenian	Neutral	neutral positive	3.469	1	3	5	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Negative	mixed negative	0.930	26	476	538	9	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg24.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	4.068	1	8	11	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg25.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	4.205	1	21	24	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg25.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	4.139	1	9	11	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg25.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	3.601	1	20	25	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	2.861	1	24	25	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	2.972	1	17	19	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	2.515	1	20	22	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	1.420	1	30	33	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	2.925	1	33	37	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	3.081	1	23	24	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.7	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	3.427	1	7	8	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.8	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	3.403	1	27	29	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.9	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	1.466	1	29	32	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.10	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	3.061	1	19	20	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.11	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	2.847	1	25	28	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.12	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	0.957	1	30	34	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.13	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	1.240	1	15	16	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.14	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral negative	1.689	1	20	23	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.15	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	1.159	1	16	18	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg26.16	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	1.239	1	13	15	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg27.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	3.685	1	5	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg27.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Neutral	neutral positive	2.568	1	19	22	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg27.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	negative	0.208	1	20	24	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg27.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	4.344	1	10	11	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg27.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Negative	mixed negative	1.126	1	14	18	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg27.6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u6	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u7	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Neutral	neutral positive	3.000	4	22	28	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg28.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u7	s	Slovenian	Positive	mixed positive	4.126	1	4	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg29.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u7	s	Slovenian	Neutral	neutral positive	2.999	1	5	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg30.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u7	s	Slovenian	Neutral	neutral positive	2.968	1	12	14	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg31.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u7	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Negative	mixed negative	0.850	26	456	514	5	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg32.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	mixed positive	4.113	1	2	3	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg32.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	positive	4.589	1	4	5	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	2.809	1	19	21	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	1.374	1	12	13	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	1.059	1	7	9	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	mixed positive	3.587	1	41	47	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	0.553	1	17	19	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.6	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	0.660	1	30	34	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.7	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	0.921	1	24	27	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.8	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral negative	1.520	1	5	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.9	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	0.890	1	21	23	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.10	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	3.405	1	8	9	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg33.11	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	1.373	1	25	28	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg34.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	3.398	1	30	33	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg34.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	2.915	1	23	25	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg34.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	2.605	1	47	53	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg34.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	positive	4.620	1	5	6	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg35.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	3.215	1	19	21	1	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg35.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Negative	mixed negative	1.164	1	15	18	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg35.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	3.012	1	10	11	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg35.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	mixed positive	3.913	1	13	14	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg35.5	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	3.390	1	12	13	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg36.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	positive	4.630	1	17	18	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg36.2	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral negative	2.324	1	45	51	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg36.3	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Neutral	neutral positive	3.010	1	4	5	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg36.4	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u8	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u9	ParlaMint-SI_2019-12-19-SDZ8-Redna-14	u	Slovenian	Neutral	neutral positive	3.000	3	12	15	2	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg37.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u9	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.seg38.1	ParlaMint-SI_2019-12-19-SDZ8-Redna-14.ana.u9	s	Slovenian	Neutral	neutral positive	3.031	1	9	10	2	
