ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14	u	Slovenian	Neutral	neutral positive	3.100	7	97	115	5	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg1.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.408	1	6	7	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg2.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.167	1	3	4	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg2.2	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral negative	2.383	1	60	70	2	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg2.3	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	2.884	1	4	6	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg3.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.147	1	8	9	1	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg4.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.066	1	15	17	2	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg5.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	ParlaMint-SI_2019-12-18-SDZ8-Redna-14	u	Slovenian	Positive	mixed positive	3.880	21	439	515	9	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg6.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	3.715	1	3	5	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg6.2	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	3.770	1	4	5	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.256	1	24	27	2	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.2	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.496	1	41	47	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.3	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.120	1	13	15	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.4	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.806	1	35	41	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.5	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.052	1	21	25	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.6	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	4.189	1	18	21	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.7	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.307	1	25	29	1	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.8	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	4.488	1	9	11	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.9	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	positive	5.117	1	17	21	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg7.10	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	positive	4.663	1	69	83	4	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg8.1	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.942	1	11	13	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg8.2	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.211	1	10	11	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg8.3	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.735	1	1	2	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg8.4	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	0.914	1	37	43	1	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg8.5	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.699	1	28	32	0	
ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.seg8.6	ParlaMint-SI_2019-12-18-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.264	1	21	25	0	
