ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14	u	slovenski	Nevtralen	nevtralno negativen	1.510	35	639	742	35	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg1.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.775	1	9	12	0	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg2.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.007	1	18	20	2	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg3.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	1.649	1	46	55	8	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg4.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.682	1	60	68	5	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg5.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Pozitiven	pozitiven	4.750	1	6	7	0	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg6.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.179	1	13	16	1	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg7.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.064	1	13	16	0	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg7.2	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.882	1	16	17	1	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg7.3	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	2.466	1	17	18	0	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg7.4	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.013	1	16	19	0	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg8.1	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.338	1	3	4	0	
ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.seg8.2	ParlaMint-SI_2019-12-16-SDZ8-Redna-14.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.155	1	10	13	0	
