ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	ParlaMint-SI_2019-11-18-SDZ8-Redna-13	u	slovenski	Negativen	mešano negativen	1.490	39	631	733	37	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg1.1	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.775	1	9	12	0	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg2.1	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.059	1	18	20	2	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg2.2	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	1.628	1	39	46	6	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg3.1	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.709	1	49	56	6	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg3.2	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.925	1	8	10	0	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg4.1	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.154	1	11	12	1	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg4.2	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.063	1	13	16	0	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg4.3	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.882	1	16	17	1	
ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.seg4.4	ParlaMint-SI_2019-11-18-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	2.466	1	17	18	0	
