ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral positive	2.740	25	293	331	9	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg1.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.421	1	5	6	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg1.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.438	1	10	11	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg1.3	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.847	1	7	9	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg2.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.913	1	23	25	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg3.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral negative	1.935	1	25	28	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg3.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.506	1	6	8	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg4.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.845	1	7	8	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg5.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.971	1	19	20	3	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg5.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	positive	4.924	1	3	4	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg6.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.888	1	16	17	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg6.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.162	1	7	8	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg6.3	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.912	1	15	16	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg6.4	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.061	1	17	19	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg6.5	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral negative	2.351	1	2	3	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg7.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.188	1	4	5	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg8.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral negative	1.788	1	20	23	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg10.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.083	1	6	7	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg10.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.833	1	6	7	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg11.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.890	1	11	12	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg12.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.957	1	16	17	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg13.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.579	1	47	52	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg14.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.950	1	10	11	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg14.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.596	1	6	7	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg14.3	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.290	1	4	6	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg14.4	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.679	1	1	2	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01	u	Slovenian	Negative	negative	0.500	6	114	136	3	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg15.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral negative	2.368	1	29	32	2	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg16.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	s	Slovenian	Negative	mixed negative	1.262	1	23	30	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg16.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.783	1	31	38	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg16.3	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral negative	1.553	1	24	26	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg17.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	s	Slovenian	Positive	mixed positive	4.083	1	6	8	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg17.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u2	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u3	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral positive	3.000	4	17	21	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg18.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg18.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.959	1	9	10	1	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg19.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	3.069	1	5	6	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg19.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u3	s	Slovenian	Positive	mixed positive	3.631	1	1	2	0	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u4	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral positive	2.600	2	35	39	2	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg20.1	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u4	s	Slovenian	Neutral	neutral positive	3.005	1	7	9	2	
ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.seg20.2	ParlaMint-SI_2000-11-16-SDZ3-Izredna-01.ana.u4	s	Slovenian	Neutral	neutral positive	2.712	1	28	30	0	
