ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01	u	Slovenian	Neutral	neutral positive	3.000	14	176	206	3	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg1.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Positive	mixed positive	4.052	1	9	11	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg1.2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Positive	positive	4.999	1	9	10	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg2.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.396	1	8	9	1	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg2.2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.523	1	10	12	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg2.3	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.506	1	6	8	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg2.4	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.164	1	2	3	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg3.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.082	1	23	27	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg4.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.614	1	48	54	1	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg5.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.960	1	11	12	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg6.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.103	1	3	4	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg6.2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.780	1	12	14	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg7.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	2.746	1	15	17	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg7.2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.020	1	17	20	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg7.3	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.301	1	3	5	1	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01	u	Slovenian	Positive	mixed positive	3.970	7	169	185	11	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg8.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	s	Slovenian	Positive	mixed positive	4.159	1	4	5	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg8.2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	s	Slovenian	Positive	mixed positive	3.929	1	4	5	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg9.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.600	1	66	73	3	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg10.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	s	Slovenian	Positive	mixed positive	3.935	1	11	13	0	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg10.2	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	s	Slovenian	Neutral	neutral positive	3.024	1	31	33	3	
ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.seg11.1	ParlaMint-SI_2000-11-10-SDZ3-Redna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.962	1	51	53	5	
