ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral negative	2.390	9	107	130	7	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg1.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.821	1	9	11	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg1.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.257	1	9	10	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg2.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral negative	1.688	1	42	49	6	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg3.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.506	1	6	8	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg4.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral negative	2.387	1	15	18	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg4.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.217	1	3	4	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg4.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Positive	mixed positive	3.612	1	9	12	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg5.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral negative	2.266	1	10	13	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg5.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u1	s	Slovenian	Neutral	neutral positive	3.360	1	4	5	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral positive	3.030	11	156	180	9	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg6.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	3.324	1	9	12	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg7.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Positive	mixed positive	3.845	1	7	8	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg7.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Positive	mixed positive	3.865	1	16	17	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg8.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.926	1	24	26	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg8.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.586	1	41	46	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg9.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	3.105	1	3	4	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg9.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.523	1	22	25	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg10.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	2.954	1	18	22	4	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg10.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	3.423	1	6	7	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg10.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Neutral	neutral positive	3.074	1	6	7	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg10.4	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u2	s	Slovenian	Positive	mixed positive	3.585	1	4	6	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral negative	2.280	15	517	581	11	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg11.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.861	1	75	85	3	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg11.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Positive	mixed positive	3.608	1	40	46	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg11.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.973	1	47	50	3	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg12.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	3.382	1	40	43	3	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg12.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.835	1	28	30	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg13.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.769	1	19	22	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg13.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.808	1	30	33	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg13.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.894	1	26	28	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg13.4	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.809	1	26	28	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg13.5	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral positive	2.926	1	62	72	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg14.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral negative	1.985	1	57	64	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg14.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Neutral	neutral negative	2.104	1	28	33	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg15.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Positive	mixed positive	4.029	1	19	24	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg15.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Positive	mixed positive	3.957	1	19	21	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg15.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u3	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u4	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral positive	2.860	3	34	42	2	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg16.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u4	s	Slovenian	Positive	mixed positive	4.055	1	5	6	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg16.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u4	s	Slovenian	Neutral	neutral positive	2.950	1	22	25	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg16.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u4	s	Slovenian	Neutral	neutral positive	3.188	1	7	11	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral negative	2.200	16	402	439	5	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg17.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.713	1	20	23	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg17.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.822	1	18	20	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg17.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.608	1	18	19	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg17.4	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.905	1	28	31	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg18.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	3.051	1	18	21	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg18.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Positive	mixed positive	3.520	1	12	14	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg18.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral negative	1.947	1	28	30	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg18.4	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.715	1	17	19	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg18.5	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral negative	2.309	1	30	32	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg18.6	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral negative	2.026	1	9	10	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg19.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral negative	1.752	1	17	19	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg19.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral negative	2.469	1	22	25	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg19.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral negative	2.192	1	30	33	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg20.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.654	1	35	36	2	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg20.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.877	1	64	68	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg21.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u5	s	Slovenian	Neutral	neutral positive	2.977	1	36	39	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u6	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Neutral	neutral positive	2.990	5	31	37	3	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg22.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u6	s	Slovenian	Positive	mixed positive	4.318	1	5	7	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg22.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u6	s	Slovenian	Neutral	neutral positive	2.956	1	9	10	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg23.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u6	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg23.2	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u6	s	Slovenian	Neutral	neutral positive	3.069	1	5	6	0	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg23.3	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u6	s	Slovenian	Neutral	neutral positive	2.986	1	11	12	1	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u7	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01	u	Slovenian	Negative	negative	0.000	22	529	615	4	
ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.seg24.1	ParlaMint-SI_2000-11-17-SDZ3-Izredna-01.ana.u7	s	Slovenian	Positive	mixed positive	4.253	1	1	2	0	
