ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14	u	Slovenian	Neutral	neutral negative	2.470	9	167	200	27	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg1.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Positive	mixed positive	3.775	1	9	12	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg1.2	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.291	1	6	7	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg2.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral negative	1.750	1	62	82	19	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg3.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Positive	positive	4.750	1	6	7	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg4.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.225	1	3	4	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg4.2	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral negative	2.446	1	30	32	2	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg5.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral negative	2.485	1	34	36	4	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg6.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	2.924	1	14	15	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg7.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u1	s	Slovenian	Neutral	neutral positive	3.467	1	3	5	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	ParlaMint-SI_2019-12-20-SDZ8-Redna-14	u	Slovenian	Negative	negative	0.270	31	563	645	17	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg8.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	3.996	1	2	4	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg8.2	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Positive	mixed positive	4.431	1	5	7	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.924	1	9	12	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.2	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.791	1	16	19	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.3	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.098	1	8	9	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.4	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.725	1	17	19	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.5	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.682	1	16	18	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.6	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.735	1	1	2	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.7	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	2.659	1	7	9	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.8	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.055	1	14	16	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.9	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	negative	0.294	1	23	28	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.10	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	0.967	1	16	18	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.11	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.114	1	24	26	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.12	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	0.719	1	44	50	2	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.13	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	1.325	1	20	23	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.14	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.859	1	32	36	2	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.15	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	0.747	1	20	24	2	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.16	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.319	1	27	32	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg9.17	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	1.496	1	53	59	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg10.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.420	1	19	21	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg10.2	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	2.379	1	23	25	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg10.3	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral negative	1.922	1	9	10	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg10.4	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	1.156	1	17	18	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg10.5	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.034	1	26	29	1	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg10.6	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Negative	mixed negative	0.660	1	10	12	0	
ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.seg11.1	ParlaMint-SI_2019-12-20-SDZ8-Redna-14.ana.u2	s	Slovenian	Neutral	neutral positive	3.375	1	6	7	1	
