ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13	u	Slovenian	Neutral	neutral positive	3.090	11	124	144	12	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg1.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.240	1	6	8	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg1.2	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Positive	positive	4.884	1	5	6	1	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg2.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.296	1	7	8	1	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg2.2	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral negative	1.604	1	37	44	6	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg3.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.105	1	3	4	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg3.2	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	2.960	1	2	3	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg3.3	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	2.801	1	23	25	2	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg4.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	2.721	1	22	23	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg4.2	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.103	1	10	11	2	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg4.3	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.014	1	6	7	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg5.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u1	s	Slovenian	Positive	mixed positive	3.664	1	3	5	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u2	ParlaMint-SI_2019-11-19-SDZ8-Redna-13	u	Slovenian	Neutral	neutral positive	3.360	74	1695	1902	44	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg6.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	3.189	1	8	11	1	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg7.1	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.970	1	18	20	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg7.2	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	3.106	1	13	14	0	
ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.seg7.3	ParlaMint-SI_2019-11-19-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.835	1	17	19	0	
