ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13	u	slovenski	Pozitiven	pozitiven	4.670	26	548	640	31	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg1.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.890	1	9	13	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg2.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.319	1	6	7	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg3.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	1.701	1	49	57	6	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg3.2	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	pozitiven	4.644	1	6	7	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg4.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.159	1	21	26	2	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg5.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.496	1	15	20	2	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.357	1	8	9	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.2	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.889	1	30	34	2	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.3	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.095	1	29	31	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.4	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.206	1	50	54	6	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.5	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	1.966	1	27	32	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.6	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.464	1	30	33	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg6.7	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.326	1	28	32	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg7.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.810	1	3	4	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg7.2	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.001	1	39	50	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg7.3	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.283	1	35	41	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg7.4	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.319	1	35	41	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg8.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.810	1	3	4	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg8.2	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.470	1	28	32	1	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg9.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.661	1	14	17	0	
ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.seg10.1	ParlaMint-SI_2019-11-22-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.140	1	1	3	0	
