ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13	u	slovenski	Nevtralen	nevtralno pozitiven	3.290	30	690	815	34	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg1.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.775	1	9	12	0	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg2.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.296	1	7	8	1	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg3.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	1.720	1	96	114	16	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg4.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	pozitiven	4.926	1	6	7	0	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg5.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.970	1	16	19	1	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg6.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.934	1	9	13	0	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg7.1	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.346	1	20	22	2	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg7.2	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	3.662	1	39	47	1	
ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.seg7.3	ParlaMint-SI_2019-11-20-SDZ8-Redna-13.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.008	1	31	37	3	
