ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13	u	Slovenian	Neutral	neutral positive	2.980	9	100	113	8	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg1.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Positive	mixed positive	4.079	1	9	11	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg2.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.296	1	7	8	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg3.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral negative	1.565	1	18	20	2	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg4.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg5.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.204	1	3	4	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg5.2	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	2.526	1	22	25	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg6.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	2.989	1	18	19	2	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg7.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	2.901	1	10	11	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg8.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u1	s	Slovenian	Neutral	neutral positive	3.159	1	9	10	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	ParlaMint-SI_2019-11-21-SDZ8-Redna-13	u	Slovenian	Neutral	neutral positive	3.230	23	523	582	24	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg9.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	3.613	1	7	9	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg9.2	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	3.705	1	5	6	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.659	1	46	48	5	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.2	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	3.477	1	40	44	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.3	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	3.794	1	16	18	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.4	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	4.166	1	27	30	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.5	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral negative	2.144	1	27	32	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.6	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.833	1	25	28	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.7	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	3.180	1	32	36	2	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg10.8	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	3.918	1	20	24	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	positive	4.598	1	27	29	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.2	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	3.529	1	21	23	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.3	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.769	1	20	23	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.4	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral negative	2.309	1	20	21	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.5	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral negative	2.022	1	34	38	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.6	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral negative	2.371	1	14	16	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.7	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.829	1	16	17	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.8	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.783	1	42	49	8	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.9	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.779	1	30	32	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.10	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	2.955	1	25	27	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.11	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	3.191	1	8	9	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.12	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Neutral	neutral positive	3.056	1	19	20	1	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg11.13	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u2	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u3	ParlaMint-SI_2019-11-21-SDZ8-Redna-13	u	Slovenian	Neutral	neutral positive	3.000	3	19	23	3	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg12.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg13.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u3	s	Slovenian	Neutral	neutral positive	3.064	1	16	18	3	
ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.seg14.1	ParlaMint-SI_2019-11-21-SDZ8-Redna-13.ana.u3	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
