ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	ParlaMint-SI_2007-01-30-SDZ4-Redna-24	u	Slovenian	Neutral	neutral positive	3.130	9	107	126	10	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg1.1	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	mixed positive	3.817	1	13	17	0	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg1.2	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	positive	4.677	1	2	3	0	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg1.3	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.269	1	9	10	1	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg1.4	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	1.559	1	14	16	1	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg2.1	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.568	1	14	16	3	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg3.1	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.105	1	3	4	0	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg3.2	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.575	1	23	27	1	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg3.3	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.148	1	8	9	0	
ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.seg3.4	ParlaMint-SI_2007-01-30-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.010	1	21	24	4	
