ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	ParlaMint-SI_2007-01-31-SDZ4-Redna-24	u	Slovenian	Neutral	neutral positive	2.690	9	101	121	11	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg1.1	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	mixed positive	4.019	1	8	11	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg1.2	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.269	1	9	10	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg1.3	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	1.649	1	38	45	6	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg2.1	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.167	1	3	4	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg2.2	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.728	1	15	17	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg2.3	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.115	1	9	10	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg2.4	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.042	1	7	8	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg2.5	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.245	1	7	10	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg2.6	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	2.085	1	5	6	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	ParlaMint-SI_2007-01-31-SDZ4-Redna-24	u	Slovenian	Neutral	neutral positive	2.810	19	384	441	8	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg3.1	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.257	1	8	10	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg3.2	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Positive	mixed positive	3.532	1	15	17	2	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg4.1	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.104	1	14	16	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg4.2	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.284	1	21	23	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg4.3	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.089	1	16	18	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg4.4	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Negative	mixed negative	1.471	1	36	41	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.1	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.699	1	17	19	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.2	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.034	1	25	30	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.3	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.460	1	32	38	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.4	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Negative	mixed negative	0.894	1	30	35	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.5	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Negative	mixed negative	1.400	1	41	47	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.6	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.689	1	11	13	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.7	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.931	1	57	65	1	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.8	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.169	1	12	14	0	
ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.seg5.9	ParlaMint-SI_2007-01-31-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.906	1	8	9	0	
