ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24	u	Slovenian	Positive	mixed positive	4.000	27	455	531	28	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg1.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	mixed positive	3.844	1	4	6	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg1.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	mixed positive	3.631	1	8	10	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg1.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	mixed positive	4.019	1	8	11	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg1.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.987	1	20	22	2	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg2.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Negative	mixed negative	1.425	1	30	37	6	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg2.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.720	1	76	91	10	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg2.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg3.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.449	1	10	13	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg3.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.100	1	25	26	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg3.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	2.073	1	15	17	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg4.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	1.797	1	21	24	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.247	1	12	14	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.969	1	11	12	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.935	1	16	17	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.655	1	15	16	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.5	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.339	1	6	7	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.6	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.021	1	15	18	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.7	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.326	1	1	2	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg5.8	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.382	1	13	16	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg7.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.306	1	9	11	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg8.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	3.064	1	3	4	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg8.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.531	1	21	24	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg8.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	2.364	1	27	32	3	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg8.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral negative	2.345	1	44	50	3	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg9.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	positive	4.578	1	12	13	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg9.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Positive	mixed positive	3.598	1	7	8	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg9.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u1	s	Slovenian	Neutral	neutral positive	2.681	1	22	25	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24	u	Slovenian	Negative	mixed negative	0.710	19	267	307	10	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg10.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Positive	mixed positive	3.754	1	7	9	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg10.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Positive	mixed positive	3.631	1	8	10	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg11.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.270	1	3	4	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg11.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.815	1	10	12	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.886	1	18	19	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.875	1	27	29	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.540	1	16	18	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.684	1	35	39	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.5	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral negative	2.440	1	18	22	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.6	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.078	1	9	11	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.7	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.565	1	18	20	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.8	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral negative	2.285	1	24	27	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.9	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral negative	2.488	1	17	22	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.10	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.990	1	12	13	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.11	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral negative	2.189	1	18	20	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.12	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.045	1	5	6	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.13	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.804	1	11	13	2	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.14	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	2.871	1	10	11	2	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg12.15	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u2	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24	u	Slovenian	Negative	mixed negative	0.560	13	315	355	13	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg13.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg13.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Positive	mixed positive	4.300	1	3	4	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg13.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Negative	mixed negative	0.884	1	30	34	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg13.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Negative	mixed negative	1.077	1	89	95	8	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg14.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Negative	mixed negative	0.783	1	12	14	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg14.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Negative	mixed negative	1.069	1	10	11	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg14.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Neutral	neutral positive	2.789	1	36	40	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg14.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Negative	mixed negative	0.555	1	26	29	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg14.5	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Negative	negative	0.138	1	24	31	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg14.6	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Neutral	neutral negative	2.092	1	15	18	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg15.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Neutral	neutral positive	2.887	1	26	30	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg16.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Neutral	neutral positive	2.792	1	40	43	2	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg16.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24	u	Slovenian	Neutral	neutral positive	3.120	2	4	7	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg17.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u4	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg17.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u4	s	Slovenian	Positive	mixed positive	3.777	1	3	5	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	ParlaMint-SI_2007-01-29-SDZ4-Redna-24	u	Slovenian	Negative	negative	0.260	42	604	704	19	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg18.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Positive	mixed positive	3.882	1	3	4	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg18.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral negative	2.002	1	16	21	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg18.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral positive	2.725	1	21	25	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.1	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral positive	2.875	1	16	18	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.2	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Positive	positive	4.950	1	4	5	1	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.3	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral negative	1.836	1	21	25	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.4	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral negative	2.036	1	13	14	2	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.5	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral positive	3.207	1	21	24	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.6	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral negative	2.158	1	26	31	0	
ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.seg19.7	ParlaMint-SI_2007-01-29-SDZ4-Redna-24.ana.u5	s	Slovenian	Neutral	neutral positive	2.942	1	13	15	2	
