ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	ParlaMint-SI_2014-01-27-SDZ6-Redna-21	u	Slovenian	Neutral	neutral positive	3.210	25	504	570	36	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg1.1	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Positive	mixed positive	4.052	1	9	11	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg2.1	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.052	1	18	20	2	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg2.2	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral negative	1.637	1	47	59	11	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.1	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.716	1	38	41	4	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.2	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Positive	positive	4.512	1	4	5	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.3	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Positive	mixed positive	3.547	1	9	10	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.4	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.236	1	10	13	1	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.5	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.663	1	16	19	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.6	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.039	1	25	27	1	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.7	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.051	1	25	27	1	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.8	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.066	1	17	18	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.9	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.663	1	18	20	2	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.10	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.009	1	24	26	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.11	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.605	1	21	23	1	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.12	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Positive	mixed positive	3.728	1	38	43	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg3.13	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Positive	mixed positive	4.188	1	4	5	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg4.1	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.280	1	9	10	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg4.2	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	3.022	1	13	16	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg4.3	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.936	1	16	17	1	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg4.4	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral negative	2.476	1	16	17	0	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg5.1	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.897	1	19	21	1	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg5.2	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.861	1	29	33	2	
ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.seg5.3	ParlaMint-SI_2014-01-27-SDZ6-Redna-21.ana.u1	s	Slovenian	Neutral	neutral positive	2.683	1	28	32	4	
