ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29	u	Slovenian	Neutral	neutral positive	2.600	8	151	177	21	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg1.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Positive	mixed positive	4.052	1	9	11	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg1.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.313	1	6	7	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg2.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral negative	1.760	1	84	99	14	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg3.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg4.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.191	1	3	4	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg4.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	2.601	1	18	21	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg5.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.093	1	9	10	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg6.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.003	1	18	20	3	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29	u	Slovenian	Positive	mixed positive	4.300	22	536	600	15	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg7.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	3.749	1	6	8	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg7.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.017	1	19	21	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	3.632	1	32	35	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	4.284	1	14	16	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.338	1	34	37	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	2.756	1	36	41	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.5	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	2.972	1	22	26	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.6	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	4.251	1	18	19	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg8.7	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	3.869	1	24	26	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg9.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	3.737	1	20	23	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg9.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral negative	2.289	1	45	53	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg10.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.017	1	32	34	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg10.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.085	1	29	32	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg10.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	2.669	1	47	55	3	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg10.4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	4.188	1	12	14	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg11.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.466	1	26	29	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg11.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.137	1	17	19	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg11.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.100	1	34	35	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg11.4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	2.939	1	17	18	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg12.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	positive	4.765	1	30	34	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg12.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	2.768	1	21	23	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg13.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29	u	Slovenian	Neutral	neutral positive	3.000	3	22	25	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg14.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg15.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u3	s	Slovenian	Neutral	neutral positive	2.910	1	11	12	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg16.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u3	s	Slovenian	Neutral	neutral positive	3.159	1	9	10	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29	u	Slovenian	Negative	mixed negative	1.370	29	602	675	17	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg17.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	3.877	1	5	7	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg17.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	3.680	1	3	4	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg18.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.658	1	46	48	5	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg19.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	3.071	1	13	14	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg19.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	3.539	1	42	47	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg19.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.921	1	12	14	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg20.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral negative	1.905	1	33	38	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg20.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	3.667	1	16	18	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg20.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.665	1	8	9	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg21.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral negative	1.648	1	22	25	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg21.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral negative	1.883	1	20	22	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg21.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.725	1	17	18	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg21.4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Negative	mixed negative	1.490	1	32	37	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg22.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Negative	mixed negative	1.177	1	42	50	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg22.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.769	1	25	27	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg23.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.823	1	18	20	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg23.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.516	1	5	6	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg23.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.874	1	16	18	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg23.4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	3.001	1	22	23	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg23.5	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	3.143	1	21	24	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg23.6	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.870	1	14	16	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg24.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	4.245	1	7	8	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg24.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	4.247	1	34	39	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg24.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Negative	mixed negative	0.820	1	34	39	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg24.4	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral negative	1.911	1	18	20	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg25.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.874	1	22	24	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg26.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	3.051	1	19	20	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg27.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Neutral	neutral positive	2.933	1	34	37	1	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg28.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u4	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	ParlaMint-SI_2022-02-02-SDZ8-Redna-29	u	Slovenian	Neutral	neutral positive	3.250	10	80	96	3	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg29.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg30.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Neutral	neutral negative	2.419	1	18	20	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg30.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Neutral	neutral positive	2.933	1	22	24	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg30.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Neutral	neutral positive	2.902	1	15	18	2	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg31.1	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Neutral	neutral positive	3.325	1	3	4	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg31.2	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Positive	mixed positive	4.102	1	3	5	0	
ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.seg31.3	ParlaMint-SI_2022-02-02-SDZ8-Redna-29.ana.u5	s	Slovenian	Neutral	neutral positive	3.321	1	6	7	0	
