ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29	u	Slovenian	Neutral	neutral negative	2.330	8	136	165	23	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg1.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Positive	mixed positive	4.052	1	9	11	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg2.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.313	1	6	7	1	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg3.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral negative	1.725	1	68	87	18	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg4.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg5.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.103	1	3	4	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg5.2	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	2.573	1	23	26	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg6.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.053	1	10	11	2	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg7.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.047	1	13	14	2	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	ParlaMint-SI_2022-02-01-SDZ8-Redna-29	u	Slovenian	Negative	mixed negative	0.850	33	634	733	23	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg8.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	3.788	1	8	10	1	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg9.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	mixed positive	3.900	1	36	41	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg10.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	negative	0.426	1	29	32	2	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg10.2	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	mixed negative	1.182	1	21	25	3	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg10.3	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	mixed negative	1.032	1	8	11	1	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg10.4	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral positive	3.066	1	42	47	3	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg11.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	mixed negative	0.550	1	18	21	1	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg11.2	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Neutral	neutral negative	1.735	1	1	2	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg11.3	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	mixed negative	0.507	1	13	16	0	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg11.4	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	mixed negative	0.592	1	38	44	1	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg11.5	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	mixed negative	1.488	1	54	62	4	
ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.seg12.1	ParlaMint-SI_2022-02-01-SDZ8-Redna-29.ana.u2	s	Slovenian	Negative	negative	0.086	1	28	31	0	
