ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29	u	Slovenian	Neutral	neutral positive	2.720	13	241	279	28	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg1.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Positive	mixed positive	4.019	1	8	11	0	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg2.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	2.979	1	23	25	2	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg3.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral negative	1.717	1	46	57	9	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg3.2	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	2.691	1	51	55	6	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg4.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg5.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.231	1	9	10	1	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg5.2	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.036	1	13	16	0	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg5.3	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	2.936	1	16	17	1	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg6.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	2.834	1	15	16	0	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg6.2	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral negative	1.899	1	35	42	7	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg6.3	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.140	1	10	11	0	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg6.4	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.037	1	7	8	1	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg7.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u1	s	Slovenian	Neutral	neutral positive	3.384	1	4	6	1	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u2	ParlaMint-SI_2022-01-31-SDZ8-Redna-29	u	Slovenian	Negative	negative	0.000	19	322	372	11	
ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.seg8.1	ParlaMint-SI_2022-01-31-SDZ8-Redna-29.ana.u2	s	Slovenian	Positive	positive	4.859	1	3	4	0	
