ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33	u	slovenski	Nevtralen	nevtralno pozitiven	3.140	18	218	261	11	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg1.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Pozitiven	mešano pozitiven	4.034	1	9	12	0	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg2.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.272	1	6	7	1	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg3.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno negativen	1.605	1	28	34	5	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg4.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.646	1	28	30	2	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg5.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Pozitiven	pozitiven	4.814	1	4	5	0	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg6.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.604	1	47	51	1	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg6.2	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.661	1	9	13	0	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg7.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.097	1	10	11	1	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg8.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.042	1	13	16	0	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg8.2	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	2.784	1	4	5	0	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg9.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.021	1	15	18	0	
ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.seg10.1	ParlaMint-SI_2020-04-02-SDZ8-Izredna-33.ana.u1	s	slovenski	Nevtralen	nevtralno pozitiven	3.338	1	3	4	0	
