ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15	u	Slovenian	Positive	mixed positive	3.610	10	127	143	11	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg1.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Positive	mixed positive	4.052	1	9	11	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg2.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.299	1	6	7	1	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg3.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral negative	1.651	1	31	35	3	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg4.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg5.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.219	1	3	4	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg5.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	2.535	1	16	18	1	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg6.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	2.590	1	40	42	4	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg7.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.019	1	11	12	2	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg7.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.298	1	6	7	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg7.3	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u1	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15	u	Slovenian	Negative	negative	0.000	25	563	662	20	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg8.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.873	1	5	7	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg8.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.721	1	4	5	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg9.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	negative	0.271	1	55	64	2	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg9.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	negative	0.261	1	81	93	6	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg10.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	mixed negative	0.709	1	59	64	2	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg10.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	2.412	1	16	24	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg10.3	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	2.381	1	20	22	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	mixed negative	1.394	1	56	68	2	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	mixed negative	1.217	1	8	9	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.3	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	1.594	1	68	80	4	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.4	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	mixed negative	1.343	1	15	17	1	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.5	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.587	1	12	14	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.6	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	1.661	1	21	24	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.7	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	1.780	1	35	41	2	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.8	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.002	1	8	9	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg11.9	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	negative	0.318	1	13	16	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg12.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.970	1	6	7	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg12.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.566	1	15	19	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg12.3	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	negative	0.429	1	14	16	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg12.4	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	2.452	1	19	21	1	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg13.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.770	1	4	5	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg13.2	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	negative	0.214	1	7	10	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg13.3	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	mixed negative	0.567	1	4	5	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg13.4	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Negative	mixed negative	0.755	1	16	19	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg14.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u3	ParlaMint-SI_2020-01-29-SDZ8-Redna-15	u	Slovenian	Neutral	neutral positive	3.000	3	25	30	2	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg15.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u3	s	Slovenian	Positive	mixed positive	4.085	1	2	3	0	
ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.seg16.1	ParlaMint-SI_2020-01-29-SDZ8-Redna-15.ana.u3	s	Slovenian	Neutral	neutral positive	3.004	1	22	25	2	
