ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16	u	Slovenian	Neutral	neutral negative	2.450	9	136	157	11	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg1.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Positive	mixed positive	4.052	1	9	11	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg2.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral positive	3.308	1	6	7	1	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg3.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral negative	1.631	1	30	35	4	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg4.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Positive	positive	4.814	1	4	5	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg5.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral positive	3.253	1	3	4	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg5.2	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral negative	2.324	1	31	35	1	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg6.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral negative	2.172	1	34	38	3	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg7.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral positive	2.819	1	18	20	2	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg8.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u1	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	ParlaMint-SI_2020-03-05-SDZ8-Redna-16	u	Slovenian	Negative	negative	0.060	30	497	582	17	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg9.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Positive	mixed positive	4.253	1	1	2	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg10.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Neutral	neutral negative	1.985	1	24	28	1	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg10.2	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Neutral	neutral positive	2.742	1	22	26	2	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg10.3	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Positive	mixed positive	4.009	1	38	46	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg11.1	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Negative	negative	0.208	1	15	17	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg11.2	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Neutral	neutral positive	2.534	1	7	8	0	
ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.seg11.3	ParlaMint-SI_2020-03-05-SDZ8-Redna-16.ana.u2	s	Slovenian	Negative	negative	0.283	1	27	31	4	
