ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15	u	Slovenian	Neutral	neutral positive	3.280	9	108	127	6	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg1.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Positive	mixed positive	3.721	1	7	10	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg2.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.274	1	7	8	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg3.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral negative	1.599	1	24	28	3	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg4.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Positive	positive	4.519	1	6	7	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg5.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.097	1	9	12	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg5.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	2.576	1	28	30	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg6.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.150	1	20	22	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg7.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.018	1	6	8	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg7.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u1	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15	u	Slovenian	Positive	mixed positive	4.220	18	464	520	11	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg8.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.257	1	11	15	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg9.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	4.065	1	40	44	5	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg9.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.549	1	15	16	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg9.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.938	1	45	50	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg10.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.486	1	17	18	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg10.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.800	1	30	34	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg10.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.835	1	28	31	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg10.4	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.025	1	25	29	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg10.5	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.886	1	19	20	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg11.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.824	1	34	38	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg11.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.599	1	10	11	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg11.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.155	1	47	54	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg12.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral negative	2.058	1	25	29	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg12.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.352	1	23	26	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg12.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	3.146	1	31	34	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg12.4	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Neutral	neutral positive	2.967	1	10	11	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg13.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	3.501	1	49	54	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg13.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u2	s	Slovenian	Positive	mixed positive	4.325	1	5	6	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15	u	Slovenian	Neutral	neutral positive	2.970	3	28	37	3	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg14.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u3	s	Slovenian	Neutral	neutral positive	3.295	1	6	9	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg15.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u3	s	Slovenian	Neutral	neutral positive	3.060	1	19	23	2	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg16.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u3	s	Slovenian	Positive	mixed positive	3.516	1	3	5	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	ParlaMint-SI_2020-01-28-SDZ8-Redna-15	u	Slovenian	Positive	mixed positive	4.020	19	353	402	14	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg17.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	3.878	1	4	6	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg17.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	4.253	1	1	2	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	2.673	1	30	34	2	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	2.734	1	33	34	4	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	2.767	1	18	23	3	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.4	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	3.707	1	21	25	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.5	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	3.150	1	8	9	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.6	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	3.898	1	25	30	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg18.7	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	3.191	1	17	20	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg19.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	3.899	1	8	9	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg19.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	4.243	1	15	17	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg19.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	2.914	1	22	24	2	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg19.4	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	3.694	1	53	60	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg20.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral negative	1.805	1	42	46	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg20.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	2.775	1	18	20	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg20.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	3.397	1	18	20	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg21.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Neutral	neutral positive	3.421	1	14	15	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg21.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	mixed positive	3.656	1	5	6	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg21.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u4	s	Slovenian	Positive	positive	4.511	1	1	2	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u5	ParlaMint-SI_2020-01-28-SDZ8-Redna-15	u	Slovenian	Neutral	neutral positive	2.990	4	32	41	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg22.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u5	s	Slovenian	Neutral	neutral positive	3.474	1	8	11	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg23.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u5	s	Slovenian	Neutral	neutral positive	3.030	1	13	16	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg23.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u5	s	Slovenian	Neutral	neutral positive	2.903	1	10	12	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg24.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u5	s	Slovenian	Neutral	neutral positive	3.427	1	1	2	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	ParlaMint-SI_2020-01-28-SDZ8-Redna-15	u	Slovenian	Neutral	neutral negative	1.780	15	510	568	16	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg25.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Positive	mixed positive	3.957	1	6	8	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg26.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral positive	2.664	1	78	86	7	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg27.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral negative	2.138	1	54	62	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg27.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral negative	2.478	1	29	33	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg27.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral positive	2.882	1	54	58	3	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg28.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral negative	2.280	1	36	39	3	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg28.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral positive	2.869	1	24	26	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg28.3	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral positive	2.955	1	25	27	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg29.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral negative	2.496	1	28	30	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg29.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral positive	3.070	1	60	68	1	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg30.1	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral positive	3.242	1	10	13	0	
ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.seg30.2	ParlaMint-SI_2020-01-28-SDZ8-Redna-15.ana.u6	s	Slovenian	Neutral	neutral negative	1.775	1	35	39	0	
